estado,acceso_salud,sexo,anio,trimestre,trimestre_texto,periodo,fecha_fin_trimestre,valor
Oaxaca,Sin acceso a instituciones de salud,Mujer,2018,2,Segundo trimestre del 2018,2018Q2,2018-06-30 23:59:59.999999999,143017
Oaxaca,Sin acceso a instituciones de salud,Hombre,2018,3,Tercer trimestre del 2018,2018Q3,2018-09-30 23:59:59.999999999,76147
Oaxaca,Sin acceso a instituciones de salud,Mujer,2018,3,Tercer trimestre del 2018,2018Q3,2018-09-30 23:59:59.999999999,144120
Oaxaca,Sin acceso a instituciones de salud,Hombre,2018,4,Cuarto trimestre del 2018,2018Q4,2018-12-31 23:59:59.999999999,72063
Oaxaca,Sin acceso a instituciones de salud,Mujer,2018,4,Cuarto trimestre del 2018,2018Q4,2018-12-31 23:59:59.999999999,124689
Oaxaca,Sin acceso a instituciones de salud,Hombre,2019,1,Primer trimestre del 2019,2019Q1,2019-03-31 23:59:59.999999999,76780
Oaxaca,Sin acceso a instituciones de salud,Mujer,2019,1,Primer trimestre del 2019,2019Q1,2019-03-31 23:59:59.999999999,147580
Oaxaca,Sin acceso a instituciones de salud,Hombre,2019,2,Segundo trimestre del 2019,2019Q2,2019-06-30 23:59:59.999999999,80250
Oaxaca,Sin acceso a instituciones de salud,Mujer,2019,2,Segundo trimestre del 2019,2019Q2,2019-06-30 23:59:59.999999999,156029
Oaxaca,Sin acceso a instituciones de salud,Hombre,2019,3,Tercer trimestre del 2019,2019Q3,2019-09-30 23:59:59.999999999,74753
Oaxaca,Sin acceso a instituciones de salud,Mujer,2019,3,Tercer trimestre del 2019,2019Q3,2019-09-30 23:59:59.999999999,151598
Oaxaca,Sin acceso a instituciones de salud,Hombre,2019,4,Cuarto trimestre del 2019,2019Q4,2019-12-31 23:59:59.999999999,77560
Oaxaca,Sin acceso a instituciones de salud,Mujer,2019,4,Cuarto trimestre del 2019,2019Q4,2019-12-31 23:59:59.999999999,151710
Oaxaca,Sin acceso a instituciones de salud,Hombre,2020,1,Primer trimestre del 2020,2020Q1,2020-03-31 23:59:59.999999999,76574
Oaxaca,Sin acceso a instituciones de salud,Mujer,2020,1,Primer trimestre del 2020,2020Q1,2020-03-31 23:59:59.999999999,151545
Oaxaca,Sin acceso a instituciones de salud,Hombre,2020,3,Tercer trimestre del 2020,2020Q3,2020-09-30 23:59:59.999999999,81337
Oaxaca,Sin acceso a instituciones de salud,Mujer,2020,3,Tercer trimestre del 2020,2020Q3,2020-09-30 23:59:59.999999999,150310
Oaxaca,Sin acceso a instituciones de salud,Hombre,2020,4,Cuarto trimestre del 2020,2020Q4,2020-12-31 23:59:59.999999999,70753
Oaxaca,Sin acceso a instituciones de salud,Mujer,2020,4,Cuarto trimestre del 2020,2020Q4,2020-12-31 23:59:59.999999999,170604
Oaxaca,Sin acceso a instituciones de salud,Hombre,2021,1,Primer trimestre del 2021,2021Q1,2021-03-31 23:59:59.999999999,78836
Oaxaca,Sin acceso a instituciones de salud,Mujer,2021,1,Primer trimestre del 2021,2021Q1,2021-03-31 23:59:59.999999999,179913
Oaxaca,Sin acceso a instituciones de salud,Hombre,2021,2,Segundo trimestre del 2021,2021Q2,2021-06-30 23:59:59.999999999,77840
Oaxaca,Sin acceso a instituciones de salud,Mujer,2021,2,Segundo trimestre del 2021,2021Q2,2021-06-30 23:59:59.999999999,167247
Oaxaca,Sin acceso a instituciones de salud,Hombre,2021,3,Tercer trimestre del 2021,2021Q3,2021-09-30 23:59:59.999999999,67268
Oaxaca,Sin acceso a instituciones de salud,Mujer,2021,3,Tercer trimestre del 2021,2021Q3,2021-09-30 23:59:59.999999999,154449
Oaxaca,Sin acceso a instituciones de salud,Hombre,2021,4,Cuarto trimestre del 2021,2021Q4,2021-12-31 23:59:59.999999999,77967
Oaxaca,Sin acceso a instituciones de salud,Mujer,2021,4,Cuarto trimestre del 2021,2021Q4,2021-12-31 23:59:59.999999999,162470
Oaxaca,Sin acceso a instituciones de salud,Hombre,2022,1,Primer trimestre del 2022,2022Q1,2022-03-31 23:59:59.999999999,68213
Oaxaca,Sin acceso a instituciones de salud,Mujer,2022,1,Primer trimestre del 2022,2022Q1,2022-03-31 23:59:59.999999999,166523
Oaxaca,Sin acceso a instituciones de salud,Hombre,2022,2,Segundo trimestre del 2022,2022Q2,2022-06-30 23:59:59.999999999,86027
Oaxaca,Sin acceso a instituciones de salud,Mujer,2022,2,Segundo trimestre del 2022,2022Q2,2022-06-30 23:59:59.999999999,165060
Oaxaca,Sin acceso a instituciones de salud,Hombre,2022,3,Tercer trimestre del 2022,2022Q3,2022-09-30 23:59:59.999999999,76889
Oaxaca,Sin acceso a instituciones de salud,Mujer,2022,3,Tercer trimestre del 2022,2022Q3,2022-09-30 23:59:59.999999999,173600
Oaxaca,Sin acceso a instituciones de salud,Hombre,2022,4,Cuarto trimestre del 2022,2022Q4,2022-12-31 23:59:59.999999999,82502
Oaxaca,Sin acceso a instituciones de salud,Mujer,2022,4,Cuarto trimestre del 2022,2022Q4,2022-12-31 23:59:59.999999999,165978
Oaxaca,Sin acceso a instituciones de salud,Hombre,2023,1,Primer trimestre del 2023,2023Q1,2023-03-31 23:59:59.999999999,92436
Oaxaca,Sin acceso a instituciones de salud,Mujer,2023,1,Primer trimestre del 2023,2023Q1,2023-03-31 23:59:59.999999999,173454
Oaxaca,Sin acceso a instituciones de salud,Hombre,2023,2,Segundo trimestre del 2023,2023Q2,2023-06-30 23:59:59.999999999,80670
Oaxaca,Sin acceso a instituciones de salud,Mujer,2023,2,Segundo trimestre del 2023,2023Q2,2023-06-30 23:59:59.999999999,170211
Oaxaca,Sin acceso a instituciones de salud,Hombre,2023,3,Tercer trimestre del 2023,2023Q3,2023-09-30 23:59:59.999999999,78921
Oaxaca,Sin acceso a instituciones de salud,Mujer,2023,3,Tercer trimestre del 2023,2023Q3,2023-09-30 23:59:59.999999999,170423
Oaxaca,Sin acceso a instituciones de salud,Hombre,2023,4,Cuarto trimestre del 2023,2023Q4,2023-12-31 23:59:59.999999999,90925
Oaxaca,Sin acceso a instituciones de salud,Mujer,2023,4,Cuarto trimestre del 2023,2023Q4,2023-12-31 23:59:59.999999999,167412
Oaxaca,Sin acceso a instituciones de salud,Hombre,2024,1,Primer trimestre del 2024,2024Q1,2024-03-31 23:59:59.999999999,78895
Oaxaca,Sin acceso a instituciones de salud,Mujer,2024,1,Primer trimestre del 2024,2024Q1,2024-03-31 23:59:59.999999999,163163
Oaxaca,Sin acceso a instituciones de salud,Hombre,2024,2,Segundo trimestre del 2024,2024Q2,2024-06-30 23:59:59.999999999,78732
Oaxaca,Sin acceso a instituciones de salud,Mujer,2024,2,Segundo trimestre del 2024,2024Q2,2024-06-30 23:59:59.999999999,164519
Oaxaca,Sin acceso a instituciones de salud,Hombre,2024,3,Tercer trimestre del 2024,2024Q3,2024-09-30 23:59:59.999999999,77495
Oaxaca,Sin acceso a instituciones de salud,Mujer,2024,3,Tercer trimestre del 2024,2024Q3,2024-09-30 23:59:59.999999999,173234
Oaxaca,Sin acceso a instituciones de salud,Hombre,2024,4,Cuarto trimestre del 2024,2024Q4,2024-12-31 23:59:59.999999999,70074
Oaxaca,Sin acceso a instituciones de salud,Mujer,2024,4,Cuarto trimestre del 2024,2024Q4,2024-12-31 23:59:59.999999999,155707
Oaxaca,Sin acceso a instituciones de salud,Hombre,2025,1,Primer trimestre del 2025,2025Q1,2025-03-31 23:59:59.999999999,81164
Oaxaca,Sin acceso a instituciones de salud,Mujer,2025,1,Primer trimestre del 2025,2025Q1,2025-03-31 23:59:59.999999999,153703
Oaxaca,Sin acceso a instituciones de salud,Hombre,2025,2,Segundo trimestre del 2025,2025Q2,2025-06-30 23:59:59.999999999,81887
Oaxaca,Sin acceso a instituciones de salud,Mujer,2025,2,Segundo trimestre del 2025,2025Q2,2025-06-30 23:59:59.999999999,170834
Puebla,Con acceso a instituciones de salud,Hombre,2005,1,Primer trimestre del 2005,2005Q1,2005-03-31 23:59:59.999999999,39504
Puebla,Con acceso a instituciones de salud,Mujer,2005,1,Primer trimestre del 2005,2005Q1,2005-03-31 23:59:59.999999999,22907
Puebla,Con acceso a instituciones de salud,Hombre,2005,2,Segundo trimestre del 2005,2005Q2,2005-06-30 23:59:59.999999999,36204
Puebla,Con acceso a instituciones de salud,Mujer,2005,2,Segundo trimestre del 2005,2005Q2,2005-06-30 23:59:59.999999999,21775
Puebla,Con acceso a instituciones de salud,Hombre,2005,3,Tercer trimestre del 2005,2005Q3,2005-09-30 23:59:59.999999999,40529
Puebla,Con acceso a instituciones de salud,Mujer,2005,3,Tercer trimestre del 2005,2005Q3,2005-09-30 23:59:59.999999999,24349
Puebla,Con acceso a instituciones de salud,Hombre,2005,4,Cuarto trimestre del 2005,2005Q4,2005-12-31 23:59:59.999999999,41274
Puebla,Con acceso a instituciones de salud,Mujer,2005,4,Cuarto trimestre del 2005,2005Q4,2005-12-31 23:59:59.999999999,29151
Puebla,Con acceso a instituciones de salud,Hombre,2006,1,Primer trimestre del 2006,2006Q1,2006-03-31 23:59:59.999999999,39262
Puebla,Con acceso a instituciones de salud,Mujer,2006,1,Primer trimestre del 2006,2006Q1,2006-03-31 23:59:59.999999999,23756
Puebla,Con acceso a instituciones de salud,Hombre,2006,2,Segundo trimestre del 2006,2006Q2,2006-06-30 23:59:59.999999999,41260
Puebla,Con acceso a instituciones de salud,Mujer,2006,2,Segundo trimestre del 2006,2006Q2,2006-06-30 23:59:59.999999999,26468
Puebla,Con acceso a instituciones de salud,Hombre,2006,3,Tercer trimestre del 2006,2006Q3,2006-09-30 23:59:59.999999999,44839
Puebla,Con acceso a instituciones de salud,Mujer,2006,3,Tercer trimestre del 2006,2006Q3,2006-09-30 23:59:59.999999999,29380
Puebla,Con acceso a instituciones de salud,Hombre,2006,4,Cuarto trimestre del 2006,2006Q4,2006-12-31 23:59:59.999999999,52246
Puebla,Con acceso a instituciones de salud,Mujer,2006,4,Cuarto trimestre del 2006,2006Q4,2006-12-31 23:59:59.999999999,22783
Puebla,Con acceso a instituciones de salud,Hombre,2007,1,Primer trimestre del 2007,2007Q1,2007-03-31 23:59:59.999999999,47140
Puebla,Con acceso a instituciones de salud,Mujer,2007,1,Primer trimestre del 2007,2007Q1,2007-03-31 23:59:59.999999999,20941
Puebla,Con acceso a instituciones de salud,Hombre,2007,2,Segundo trimestre del 2007,2007Q2,2007-06-30 23:59:59.999999999,41007
Puebla,Con acceso a instituciones de salud,Mujer,2007,2,Segundo trimestre del 2007,2007Q2,2007-06-30 23:59:59.999999999,20652
Puebla,Con acceso a instituciones de salud,Hombre,2007,3,Tercer trimestre del 2007,2007Q3,2007-09-30 23:59:59.999999999,38972
Puebla,Con acceso a instituciones de salud,Mujer,2007,3,Tercer trimestre del 2007,2007Q3,2007-09-30 23:59:59.999999999,22989
Puebla,Con acceso a instituciones de salud,Hombre,2007,4,Cuarto trimestre del 2007,2007Q4,2007-12-31 23:59:59.999999999,40087
Puebla,Con acceso a instituciones de salud,Mujer,2007,4,Cuarto trimestre del 2007,2007Q4,2007-12-31 23:59:59.999999999,27121
Puebla,Con acceso a instituciones de salud,Hombre,2008,1,Primer trimestre del 2008,2008Q1,2008-03-31 23:59:59.999999999,47296
Puebla,Con acceso a instituciones de salud,Mujer,2008,1,Primer trimestre del 2008,2008Q1,2008-03-31 23:59:59.999999999,27454
Puebla,Con acceso a instituciones de salud,Hombre,2008,2,Segundo trimestre del 2008,2008Q2,2008-06-30 23:59:59.999999999,40105
Puebla,Con acceso a instituciones de salud,Mujer,2008,2,Segundo trimestre del 2008,2008Q2,2008-06-30 23:59:59.999999999,24404
Puebla,Con acceso a instituciones de salud,Hombre,2008,3,Tercer trimestre del 2008,2008Q3,2008-09-30 23:59:59.999999999,43829
Puebla,Con acceso a instituciones de salud,Mujer,2008,3,Tercer trimestre del 2008,2008Q3,2008-09-30 23:59:59.999999999,31683
Puebla,Con acceso a instituciones de salud,Hombre,2008,4,Cuarto trimestre del 2008,2008Q4,2008-12-31 23:59:59.999999999,44830
Puebla,Con acceso a instituciones de salud,Mujer,2008,4,Cuarto trimestre del 2008,2008Q4,2008-12-31 23:59:59.999999999,28312
Puebla,Con acceso a instituciones de salud,Hombre,2009,1,Primer trimestre del 2009,2009Q1,2009-03-31 23:59:59.999999999,34708
Puebla,Con acceso a instituciones de salud,Mujer,2009,1,Primer trimestre del 2009,2009Q1,2009-03-31 23:59:59.999999999,21748
Puebla,Con acceso a instituciones de salud,Hombre,2009,2,Segundo trimestre del 2009,2009Q2,2009-06-30 23:59:59.999999999,33871
Puebla,Con acceso a instituciones de salud,Mujer,2009,2,Segundo trimestre del 2009,2009Q2,2009-06-30 23:59:59.999999999,25688
Puebla,Con acceso a instituciones de salud,Hombre,2009,3,Tercer trimestre del 2009,2009Q3,2009-09-30 23:59:59.999999999,38035
Puebla,Con acceso a instituciones de salud,Mujer,2009,3,Tercer trimestre del 2009,2009Q3,2009-09-30 23:59:59.999999999,27796
Puebla,Con acceso a instituciones de salud,Hombre,2009,4,Cuarto trimestre del 2009,2009Q4,2009-12-31 23:59:59.999999999,49491
Puebla,Con acceso a instituciones de salud,Mujer,2009,4,Cuarto trimestre del 2009,2009Q4,2009-12-31 23:59:59.999999999,28014
Puebla,Con acceso a instituciones de salud,Hombre,2010,1,Primer trimestre del 2010,2010Q1,2010-03-31 23:59:59.999999999,43282
Puebla,Con acceso a instituciones de salud,Mujer,2010,1,Primer trimestre del 2010,2010Q1,2010-03-31 23:59:59.999999999,24609
Puebla,Con acceso a instituciones de salud,Hombre,2010,2,Segundo trimestre del 2010,2010Q2,2010-06-30 23:59:59.999999999,48493
Puebla,Con acceso a instituciones de salud,Mujer,2010,2,Segundo trimestre del 2010,2010Q2,2010-06-30 23:59:59.999999999,28983
Puebla,Con acceso a instituciones de salud,Hombre,2010,3,Tercer trimestre del 2010,2010Q3,2010-09-30 23:59:59.999999999,57582
Puebla,Con acceso a instituciones de salud,Mujer,2010,3,Tercer trimestre del 2010,2010Q3,2010-09-30 23:59:59.999999999,25918
Puebla,Con acceso a instituciones de salud,Hombre,2010,4,Cuarto trimestre del 2010,2010Q4,2010-12-31 23:59:59.999999999,50568
Puebla,Con acceso a instituciones de salud,Mujer,2010,4,Cuarto trimestre del 2010,2010Q4,2010-12-31 23:59:59.999999999,30208
Puebla,Con acceso a instituciones de salud,Hombre,2011,1,Primer trimestre del 2011,2011Q1,2011-03-31 23:59:59.999999999,44538
Puebla,Con acceso a instituciones de salud,Mujer,2011,1,Primer trimestre del 2011,2011Q1,2011-03-31 23:59:59.999999999,30059
Puebla,Con acceso a instituciones de salud,Hombre,2011,2,Segundo trimestre del 2011,2011Q2,2011-06-30 23:59:59.999999999,50597
Puebla,Con acceso a instituciones de salud,Mujer,2011,2,Segundo trimestre del 2011,2011Q2,2011-06-30 23:59:59.999999999,28121
Puebla,Con acceso a instituciones de salud,Hombre,2011,3,Tercer trimestre del 2011,2011Q3,2011-09-30 23:59:59.999999999,45260
Puebla,Con acceso a instituciones de salud,Mujer,2011,3,Tercer trimestre del 2011,2011Q3,2011-09-30 23:59:59.999999999,28841
Puebla,Con acceso a instituciones de salud,Hombre,2011,4,Cuarto trimestre del 2011,2011Q4,2011-12-31 23:59:59.999999999,46232
Puebla,Con acceso a instituciones de salud,Mujer,2011,4,Cuarto trimestre del 2011,2011Q4,2011-12-31 23:59:59.999999999,30693
Puebla,Con acceso a instituciones de salud,Hombre,2012,1,Primer trimestre del 2012,2012Q1,2012-03-31 23:59:59.999999999,53624
Puebla,Con acceso a instituciones de salud,Mujer,2012,1,Primer trimestre del 2012,2012Q1,2012-03-31 23:59:59.999999999,23590
Puebla,Con acceso a instituciones de salud,Hombre,2012,2,Segundo trimestre del 2012,2012Q2,2012-06-30 23:59:59.999999999,48402
Puebla,Con acceso a instituciones de salud,Mujer,2012,2,Segundo trimestre del 2012,2012Q2,2012-06-30 23:59:59.999999999,28599
Puebla,Con acceso a instituciones de salud,Hombre,2012,3,Tercer trimestre del 2012,2012Q3,2012-09-30 23:59:59.999999999,50079
Puebla,Con acceso a instituciones de salud,Mujer,2012,3,Tercer trimestre del 2012,2012Q3,2012-09-30 23:59:59.999999999,34131
Puebla,Con acceso a instituciones de salud,Hombre,2012,4,Cuarto trimestre del 2012,2012Q4,2012-12-31 23:59:59.999999999,52932
Puebla,Con acceso a instituciones de salud,Mujer,2012,4,Cuarto trimestre del 2012,2012Q4,2012-12-31 23:59:59.999999999,36764
Puebla,Con acceso a instituciones de salud,Hombre,2013,1,Primer trimestre del 2013,2013Q1,2013-03-31 23:59:59.999999999,55275
Puebla,Con acceso a instituciones de salud,Mujer,2013,1,Primer trimestre del 2013,2013Q1,2013-03-31 23:59:59.999999999,36267
Puebla,Con acceso a instituciones de salud,Hombre,2013,2,Segundo trimestre del 2013,2013Q2,2013-06-30 23:59:59.999999999,56206
Puebla,Con acceso a instituciones de salud,Mujer,2013,2,Segundo trimestre del 2013,2013Q2,2013-06-30 23:59:59.999999999,35556
Puebla,Con acceso a instituciones de salud,Hombre,2013,3,Tercer trimestre del 2013,2013Q3,2013-09-30 23:59:59.999999999,50275
Puebla,Con acceso a instituciones de salud,Mujer,2013,3,Tercer trimestre del 2013,2013Q3,2013-09-30 23:59:59.999999999,37093
Puebla,Con acceso a instituciones de salud,Hombre,2013,4,Cuarto trimestre del 2013,2013Q4,2013-12-31 23:59:59.999999999,57776
Puebla,Con acceso a instituciones de salud,Mujer,2013,4,Cuarto trimestre del 2013,2013Q4,2013-12-31 23:59:59.999999999,44141
Puebla,Con acceso a instituciones de salud,Hombre,2014,1,Primer trimestre del 2014,2014Q1,2014-03-31 23:59:59.999999999,52624
Puebla,Con acceso a instituciones de salud,Mujer,2014,1,Primer trimestre del 2014,2014Q1,2014-03-31 23:59:59.999999999,44676
Puebla,Con acceso a instituciones de salud,Hombre,2014,2,Segundo trimestre del 2014,2014Q2,2014-06-30 23:59:59.999999999,49413
Puebla,Con acceso a instituciones de salud,Mujer,2014,2,Segundo trimestre del 2014,2014Q2,2014-06-30 23:59:59.999999999,37879
Puebla,Con acceso a instituciones de salud,Hombre,2014,3,Tercer trimestre del 2014,2014Q3,2014-09-30 23:59:59.999999999,50988
Puebla,Con acceso a instituciones de salud,Mujer,2014,3,Tercer trimestre del 2014,2014Q3,2014-09-30 23:59:59.999999999,38864
Puebla,Con acceso a instituciones de salud,Hombre,2014,4,Cuarto trimestre del 2014,2014Q4,2014-12-31 23:59:59.999999999,53876
Puebla,Con acceso a instituciones de salud,Mujer,2014,4,Cuarto trimestre del 2014,2014Q4,2014-12-31 23:59:59.999999999,35533
Puebla,Con acceso a instituciones de salud,Hombre,2015,1,Primer trimestre del 2015,2015Q1,2015-03-31 23:59:59.999999999,49687
Puebla,Con acceso a instituciones de salud,Mujer,2015,1,Primer trimestre del 2015,2015Q1,2015-03-31 23:59:59.999999999,35078
Puebla,Con acceso a instituciones de salud,Hombre,2015,2,Segundo trimestre del 2015,2015Q2,2015-06-30 23:59:59.999999999,54402
Puebla,Con acceso a instituciones de salud,Mujer,2015,2,Segundo trimestre del 2015,2015Q2,2015-06-30 23:59:59.999999999,34196
Puebla,Con acceso a instituciones de salud,Hombre,2015,3,Tercer trimestre del 2015,2015Q3,2015-09-30 23:59:59.999999999,56247
Puebla,Con acceso a instituciones de salud,Mujer,2015,3,Tercer trimestre del 2015,2015Q3,2015-09-30 23:59:59.999999999,30672
Puebla,Con acceso a instituciones de salud,Hombre,2015,4,Cuarto trimestre del 2015,2015Q4,2015-12-31 23:59:59.999999999,58178
Puebla,Con acceso a instituciones de salud,Mujer,2015,4,Cuarto trimestre del 2015,2015Q4,2015-12-31 23:59:59.999999999,34795
Puebla,Con acceso a instituciones de salud,Hombre,2016,1,Primer trimestre del 2016,2016Q1,2016-03-31 23:59:59.999999999,62560
Puebla,Con acceso a instituciones de salud,Mujer,2016,1,Primer trimestre del 2016,2016Q1,2016-03-31 23:59:59.999999999,33024
Puebla,Con acceso a instituciones de salud,Hombre,2016,2,Segundo trimestre del 2016,2016Q2,2016-06-30 23:59:59.999999999,58158
Puebla,Con acceso a instituciones de salud,Mujer,2016,2,Segundo trimestre del 2016,2016Q2,2016-06-30 23:59:59.999999999,31844
Puebla,Con acceso a instituciones de salud,Hombre,2016,3,Tercer trimestre del 2016,2016Q3,2016-09-30 23:59:59.999999999,56402
Puebla,Con acceso a instituciones de salud,Mujer,2016,3,Tercer trimestre del 2016,2016Q3,2016-09-30 23:59:59.999999999,30507
Puebla,Con acceso a instituciones de salud,Hombre,2016,4,Cuarto trimestre del 2016,2016Q4,2016-12-31 23:59:59.999999999,50628
Puebla,Con acceso a instituciones de salud,Mujer,2016,4,Cuarto trimestre del 2016,2016Q4,2016-12-31 23:59:59.999999999,36835
Puebla,Con acceso a instituciones de salud,Hombre,2017,1,Primer trimestre del 2017,2017Q1,2017-03-31 23:59:59.999999999,45757
Puebla,Con acceso a instituciones de salud,Mujer,2017,1,Primer trimestre del 2017,2017Q1,2017-03-31 23:59:59.999999999,28937
Puebla,Con acceso a instituciones de salud,Hombre,2017,2,Segundo trimestre del 2017,2017Q2,2017-06-30 23:59:59.999999999,49097
Puebla,Con acceso a instituciones de salud,Mujer,2017,2,Segundo trimestre del 2017,2017Q2,2017-06-30 23:59:59.999999999,35540
Puebla,Con acceso a instituciones de salud,Hombre,2017,3,Tercer trimestre del 2017,2017Q3,2017-09-30 23:59:59.999999999,58029
Puebla,Con acceso a instituciones de salud,Mujer,2017,3,Tercer trimestre del 2017,2017Q3,2017-09-30 23:59:59.999999999,37517
Puebla,Con acceso a instituciones de salud,Hombre,2017,4,Cuarto trimestre del 2017,2017Q4,2017-12-31 23:59:59.999999999,50233
Puebla,Con acceso a instituciones de salud,Mujer,2017,4,Cuarto trimestre del 2017,2017Q4,2017-12-31 23:59:59.999999999,32790
Puebla,Con acceso a instituciones de salud,Hombre,2018,1,Primer trimestre del 2018,2018Q1,2018-03-31 23:59:59.999999999,56277
Puebla,Con acceso a instituciones de salud,Mujer,2018,1,Primer trimestre del 2018,2018Q1,2018-03-31 23:59:59.999999999,31233
Puebla,Con acceso a instituciones de salud,Hombre,2018,2,Segundo trimestre del 2018,2018Q2,2018-06-30 23:59:59.999999999,55913
Puebla,Con acceso a instituciones de salud,Mujer,2018,2,Segundo trimestre del 2018,2018Q2,2018-06-30 23:59:59.999999999,38565
Puebla,Con acceso a instituciones de salud,Hombre,2018,3,Tercer trimestre del 2018,2018Q3,2018-09-30 23:59:59.999999999,58646
